id,latitude,longitude
16521,45.74322222,-94.33361111
16489,45.51,-94.20166667
16490,45.49972222,-94.53583333
16491,45.74116667,-94.98036111
16493,45.34080556,-94.7595
16494,45.59691667,-94.43666667
16495,45.51805556,-94.33194444
16496,45.42638889,-93.58222222
16497,45.41636111,-94.06191667
16498,45.30222222,-93.74972222
16499,45.43816667,-94.98427778
16500,45.29330556,-93.55525
16501,45.67327778,-93.93052778
16502,45.74830556,-94.74502778
16503,45.74322222,-94.33361111
16193,44.49613889,-94.74897222
16192,44.57252778,-94.99319444
16191,44.80472222,-95.51030556
35927,45.39219444,-93.36636111
35928,45.24058333,-93.64836111
35929,44.69102778,-93.50705556
35931,44.83030556,-93.713
35937,44.68055556,-93.37769444
35938,45.32988889,-93.47141667
35941,45.06416667,-93.62913889
35942,45.41166667,-92.90841667
35943,44.75141667,-93.55058333
35944,45.38055556,-92.70058333
35946,44.92638889,-93.73638889
35947,45.34530556,-93.41002778
35948,45.36461111,-93.10752778
35949,45.39219444,-93.36636111
35950,45.24058333,-93.64836111
35951,44.69102778,-93.50705556
35953,44.83030556,-93.713
35959,44.68055556,-93.37769444
35960,45.32988889,-93.47141667
16190,45.34916667,-95.25372222
16189,44.667,-94.01625
16188,44.27888889,-94.35277778
16187,44.81711111,-95.53561111
16185,45.14469444,-94.53402778
16184,44.79222222,-95.20611111
16183,44.18325,-94.03388889
1611,47.2925,-91.26583333
16182,44.873,-94.08486111
16180,44.93327778,-95.708
16179,45.09772222,-94.3375
16178,45.27091667,-95.00816667
16177,45.3375,-94.8625
23991,44.42916667,-93.56675
23990,44.09705556,-94.23011111
23989,44.46608333,-93.16216667
23987,43.76486111,-94.17866667
1612,47.76925,-90.34716667
1613,47.61852778,-91.36613889
1614,47.12563889,-91.52769444
23986,44.30375,-93.24
23985,44.06072222,-93.16472222
23984,43.66733333,-93.15575
23983,43.52688889,-93.35733333
23982,44.503,-93.29691667
23981,44.47719444,-93.42305556
23980,43.91286111,-93.07444444
23979,43.71030556,-93.68941667
23978,44.3085,-93.93122222
23976,44.48636111,-93.88905556
41665,45.59633333,-92.99775
41666,45.18052778,-94.08747222
41667,44.47666667,-93.18555556
7831,47.12563889,-91.52769444
7832,47.0125,-91.68766667
19369,44.09555556,-95.56388889
19370,44.92055556,-96.21805556
19371,44.25972222,-96.30694444
19373,44.46555556,-95.76583333
19374,44.41444444,-95.29194444
19375,45.025,-96.19486111
19376,44.24522222,-95.87777778
19377,44.20916667,-95.28416667
19378,44.42191667,-94.926
19379,44.62797222,-95.38002778
19380,44.79463889,-95.79816667
19381,45.13763889,-96.27811111
19382,44.93808333,-96.04627778
19383,44.28088889,-96.11863889
19384,44.46780556,-96.25525
23475,44.46122222,-96.16513889
23461,44.46122222,-96.16513889
41668,44.54805556,-93.53638889
7833,47.97772222,-89.68502778
36557,47.38091667,-92.95544444
36559,47.81027778,-92.26888889
36560,47.89433333,-91.86402778
36562,47.64041667,-93.03597222
36563,47.93419444,-91.70375
36564,48.40419444,-92.81952778
7834,47.21222222,-91.70341667
7835,47.76769444,-90.34644444
7836,47.93419444,-91.70375
41669,44.56,-93.32111111
41670,45.29611111,-93.77444444
1479,46.73913889,-96.30116667
41671,45.40444444,-94.04111111
36566,47.38586111,-91.82786111
36567,48.09525,-92.83519444
36568,47.84252778,-92.15747222
36569,46.91563889,-92.90916667
36570,46.83625,-92.70244444
36571,46.72094444,-92.27016667
36572,46.9515,-91.81236111
36573,48.44941667,-93.07780556
36574,47.68916667,-91.90513889
36575,48.26366667,-92.49194444
36576,47.97769444,-92.83088889
36577,48.35011111,-93.00616667
1482,46.97802778,-96.377
36581,47.38091667,-92.95544444
36583,47.81027778,-92.26888889
36584,47.89433333,-91.86402778
35,44.00672222,-92.71861111
36586,47.64041667,-93.03597222
36587,47.93419444,-91.70375
36588,48.40419444,-92.81952778
36,43.94144444,-92.37305556
36590,47.38586111,-91.82786111
36591,48.09525,-92.83519444
36592,47.84252778,-92.15747222
36593,46.91563889,-92.90916667
36594,46.83625,-92.70244444
36595,46.72094444,-92.27016667
36596,46.9515,-91.81236111
36597,48.44941667,-93.07780556
36598,47.68916667,-91.90513889
36599,48.26366667,-92.49194444
36600,47.97769444,-92.83088889
36601,48.35011111,-93.00616667
41673,44.58583333,-92.98416667
41674,44.77444444,-93.79861111
41675,45.16888889,-93.85277778
41676,44.9275,-93.83694444
7837,47.66419444,-90.70725
7838,47.40602778,-91.25
7839,47.38586111,-91.82786111
36697,47.46891667,-94.82311111
36698,47.87083333,-94.30666667
36699,47.74661111,-95.01238889
36700,48.20666667,-94.50416667
36701,47.70591667,-94.48611111
36702,47.46891667,-94.82311111
36703,47.87083333,-94.30666667
36704,47.74661111,-95.01238889
36705,48.20666667,-94.50416667
36706,47.70591667,-94.48611111
36707,47.13602778,-93.28766667
36708,47.18433333,-93.12205556
36709,47.12472222,-93.57522222
36710,47.45663889,-94.02788889
36711,47.33747222,-93.95319444
36769,46.73377778,-95.11275
36712,48.62916667,-94.02222222
36713,47.64041667,-93.03597222
36714,48.44941667,-93.07780556
36715,47.13261111,-93.65755556
36716,47.38861111,-93.07305556
36717,48.59130556,-93.40655556
36718,48.18166667,-93.82777778
36719,47.87083333,-94.30666667
36720,47.60116667,-94.12927778
36721,48.06055556,-93.10466667
36722,47.13602778,-93.28766667
36723,47.18433333,-93.12205556
36724,47.12472222,-93.57522222
36725,47.45663889,-94.02788889
36726,47.33747222,-93.95319444
36727,48.62916667,-94.02222222
36728,47.64041667,-93.03597222
36729,48.44941667,-93.07780556
36730,47.13261111,-93.65755556
36731,47.38861111,-93.07305556
36732,48.59130556,-93.40655556
36733,48.18166667,-93.82777778
36734,47.87083333,-94.30666667
36735,47.60116667,-94.12927778
36736,48.06055556,-93.10466667
36737,45.31163889,-95.52252778
36739,46.46305556,-96.19638889
36740,45.18027778,-95.99666667
36741,46.27605556,-94.65416667
36742,45.34969444,-96.45241667
36743,46.70252778,-96.09447222
36744,45.83091667,-94.74827778
36745,47.10644444,-95.87297222
36746,46.26730556,-96.53169444
36747,45.50461111,-95.13283333
36748,47.15083333,-95.5325
36749,46.38972222,-95.06777778
36750,46.898,-95.35680556
36751,45.54111111,-96.39138889
36752,46.73377778,-95.11275
36753,46.93630556,-95.22391667
36754,45.31163889,-95.52252778
36756,46.46305556,-96.19638889
36757,45.18027778,-95.99666667
36758,46.27605556,-94.65416667
36759,45.34969444,-96.45241667
36760,46.70252778,-96.09447222
36761,45.83091667,-94.74827778
36762,47.10644444,-95.87297222
36763,46.26730556,-96.53169444
36764,45.50461111,-95.13283333
36765,47.15083333,-95.5325
36766,46.38972222,-95.06777778
36767,46.898,-95.35680556
36768,45.54111111,-96.39138889
36770,46.93630556,-95.22391667
36771,47.33433333,-94.21213889
36772,46.82108333,-95.09919444
36773,45.80380556,-92.99747222
36774,45.945,-93.66441667
36775,47.36222222,-94.61666667
36776,45.97666667,-92.89655556
36777,47.18611111,-95.13777778
36778,46.18444444,-92.67088889
36779,46.55133333,-94.65230556
36780,45.82852778,-94.29808333
36781,46.96236111,-93.58652778
36782,46.34652778,-94.54738889
36783,47.05472222,-93.93277778
36784,46.15230556,-94.60580556
36785,45.85319444,-94.08172222
36786,47.10733333,-95.13219444
36787,46.04277778,-92.62202778
16206,44.81711111,-95.53561111
16207,44.27888889,-94.35277778
16208,44.667,-94.01625
16209,45.34916667,-95.25372222
36788,46.34386111,-92.59847222
36789,47.24161111,-94.21536111
36790,45.83583333,-93.35611111
36791,46.70861111,-92.83416667
36793,46.72005556,-92.55619444
36794,46.99305556,-93.27444444
36795,46.69905556,-92.39797222
36796,46.74155556,-92.46469444
36797,47.37119444,-94.41513889
36798,45.81855556,-94.57777778
36799,47.37194444,-94.88144444
36800,47.33433333,-94.21213889
36801,46.82108333,-95.09919444
36802,45.80380556,-92.99747222
36803,45.945,-93.66441667
36804,47.36222222,-94.61666667
36805,45.97666667,-92.89655556
36806,47.18611111,-95.13777778
36807,46.18444444,-92.67088889
36808,46.55133333,-94.65230556
36809,45.82852778,-94.29808333
36810,46.96236111,-93.58652778
36811,46.34652778,-94.54738889
36812,47.05472222,-93.93277778
36813,46.15230556,-94.60580556
36814,45.85319444,-94.08172222
36815,47.10733333,-95.13219444
36816,46.04277778,-92.62202778
36817,46.34386111,-92.59847222
36818,47.24161111,-94.21536111
36819,45.83583333,-93.35611111
36820,46.70861111,-92.83416667
36822,46.72005556,-92.55619444
36823,46.99305556,-93.27444444
36824,46.69905556,-92.39797222
36825,46.74155556,-92.46469444
36826,47.37119444,-94.41513889
36827,45.81855556,-94.57777778
36828,47.37194444,-94.88144444
7840,47.61261111,-91.39366667
7841,47.12563889,-91.52769444
7842,47.0125,-91.68766667
7843,47.97772222,-89.68502778
7844,47.21222222,-91.70341667
7845,47.76769444,-90.34644444
7846,47.93419444,-91.70375
7847,47.66419444,-90.70725
7848,47.40602778,-91.25
7849,47.38586111,-91.82786111
7850,47.61261111,-91.39366667
38,43.86252778,-92.17402778
11268,45.34163889,-95.08594444
11267,44.55416667,-94.9675
11266,44.93808333,-96.04627778
11261,44.97194444,-94.02341667
11260,45.07194444,-94.32305556
11259,45.12972222,-94.52916667
11258,44.52833333,-94.60416667
11257,44.75861111,-94.71583333
11256,44.97180556,-95.24936111
11255,45.36872222,-94.92647222
11254,44.81722222,-95.53583333
11252,45.19772222,-94.94958333
11251,44.90277778,-95.65666667
11250,44.39944444,-93.82
11249,44.74527778,-94.395
11248,45.07277778,-94.84027778
11247,44.1275,-94.03444444
11246,45.04361111,-94.55277778
16915,43.68022222,-95.16386111
16914,44.225,-95.65497222
39,44.21377778,-92.65386111
40,44.02127778,-92.29880556
459,47.51944444,-94.80111111
461,47.30602778,-96.52011111
465,47.8425,-95.0375
466,47.41666667,-94.87305556
468,47.71633333,-94.56625
469,47.97,-94.45111111
470,47.87158333,-94.90725
471,48.92994444,-94.97875
43372,43.96161111,-92.14055556
43371,43.85027778,-92.17527778
43370,43.85027778,-92.17527778
16948,43.99444444,-95.97194444
16947,44.06858333,-95.1615
16946,43.65083333,-94.73222222
16945,43.80272222,-94.42725
16944,44.49613889,-94.74897222
16943,43.62,-95.59111111
16941,43.85547222,-96.42416667
2100,45.16052778,-93.02772222
2101,45.18691667,-93.55025
16940,44.26961111,-94.43969444
16938,43.64416667,-96.42711111
16937,44.02083333,-95.70219444
16936,44.03966667,-96.28625
16935,43.71886111,-96.22741667
16934,43.615,-94.96361111
16933,43.62413889,-94.51180556
16932,43.68022222,-95.16386111
16931,43.99444444,-95.97194444
16930,44.06858333,-95.1615
16929,43.65083333,-94.73222222
16928,43.80272222,-94.42725
16927,44.49613889,-94.74897222
16926,43.62,-95.59111111
2102,45.05277778,-93.83166667
2103,45.54466667,-92.97233333
4572,47.57247222,-95.70322222
4571,47.52255556,-96.26083333
2105,44.63136111,-93.34522222
2106,44.77802778,-93.74719444
2107,45.26361111,-93.345
2108,45.19663889,-93.95886111
2111,44.67861111,-93.60861111
2114,45.34491667,-93.23355556
2116,44.57297222,-93.29386111
2117,45.65455556,-92.97902778
2118,45.25258333,-94.09305556
2119,44.60077778,-93.81336111
2121,45.00636111,-93.39938889
40649,45.38322222,-93.70858333
2128,45.47113889,-92.97863889
2129,45.2565,-92.8555
2069,45.16052778,-93.02772222
2070,45.18691667,-93.55025
2071,45.05277778,-93.83166667
16924,43.85547222,-96.42416667
16923,44.26961111,-94.43969444
16921,43.64416667,-96.42711111
4568,47.84061111,-95.85986111
4567,47.97980556,-96.65511111
4565,47.76163889,-96.67297222
16210,44.80472222,-95.51030556
16211,44.57252778,-94.99319444
16212,44.49613889,-94.74897222
4563,47.69605556,-96.10175
4562,47.57247222,-95.70322222
4561,47.52255556,-96.26083333
4558,47.84061111,-95.85986111
4557,47.97980556,-96.65511111
40650,45.28836111,-93.54905556
40651,45.29811111,-93.79244444
40652,45.54447222,-93.58811111
40654,45.29511111,-94.32605556
16920,44.02083333,-95.70219444
16919,44.03966667,-96.28625
16903,44.85655556,-95.63125
39596,46.61555556,-94.305
39594,46.01138889,-92.64138889
39593,46.19211111,-93.78627778
39592,47.06055556,-94.59388889
39591,46.13688889,-93.46975
39590,46.51083333,-94.31158333
39589,46.07452778,-94.47475
39588,46.52519444,-93.73188889
39587,45.75275,-93.65497222
16902,44.24133333,-96.26488889
16901,44.225,-95.65497222
16900,44.25386111,-95.16991667
16899,44.21741667,-96.07719444
16898,44.54522222,-95.10116667
16897,45.023,-96.21291667
16896,44.54302778,-95.17788889
16895,44.24588889,-95.33544444
16894,44.46122222,-96.16513889
16893,44.70255556,-96.29383333
16892,44.93480556,-96.17727778
40655,45.31813889,-93.58802778
40656,45.43816667,-94.98427778
40657,45.945,-93.66441667
40658,46.0135,-94.07808333
40659,45.81855556,-94.57777778
40660,45.44236111,-93.57986111
40662,45.38977778,-94.65941667
40663,45.33830556,-94.55438889
16891,45.196,-96.28716667
16890,44.85655556,-95.63125
16889,44.24133333,-96.26488889
4555,47.76163889,-96.67297222
40664,45.40452778,-94.235
40665,45.37816667,-93.56208333
40666,45.50461111,-95.13283333
40667,45.38322222,-93.70858333
40668,45.28836111,-93.54905556
40669,45.29811111,-93.79244444
40670,45.54447222,-93.58811111
40671,45.74116667,-94.98036111
40672,45.29511111,-94.32605556
40673,45.31813889,-93.58802778
40674,45.43816667,-94.98427778
40675,45.945,-93.66441667
40676,46.0135,-94.07808333
40677,45.81855556,-94.57777778
40678,45.44236111,-93.57986111
40680,45.38977778,-94.65941667
40681,45.33830556,-94.55438889
40682,45.40452778,-94.235
40683,45.37816667,-93.56208333
40684,45.50461111,-95.13283333
16214,44.30522222,-94.41772222
16567,48.85263889,-95.77030556
16568,48.80977778,-96.93172222
40973,47.36616667,-96.813
40974,47.60422222,-95.42466667
40975,47.36805556,-95.97544444
40976,48.77841667,-94.70825
40977,47.23694444,-96.49841667
40978,48.76991667,-94.96130556
40979,47.52255556,-96.26083333
40980,48.70736111,-94.58975
40981,47.36616667,-96.813
40982,47.60422222,-95.42466667
40983,47.36805556,-95.97544444
40984,48.77841667,-94.70825
40985,47.23694444,-96.49841667
40986,48.76991667,-94.96130556
40987,47.52255556,-96.26083333
40988,48.70736111,-94.58975
16569,48.82541667,-95.3785
16570,48.29677778,-95.76025
16571,48.21058333,-96.80594444
41846,36.83933333,-93.34266667
9050,38.32108333,-93.81755556
32204,37.82380556,-89.963
32203,37.69166667,-89.91911111
3524,36.578,-93.96752778
11464,37.99361111,-90.05833333
41516,38.31241667,-93.57713889
41515,38.43333333,-94.34894444
41514,37.78116667,-94.31336111
41513,38.44444444,-93.95277778
41847,37.11772222,-93.01327778
41512,38.47602778,-93.63344444
41511,38.26675,-94.34694444
26533,38.90758333,-91.55933333
3811,36.66441667,-90.52341667
41510,38.35825,-93.73575
41509,38.49894444,-94.06588889
3812,36.55702778,-89.81694444
3813,36.83055556,-89.97222222
3823,37.20708333,-89.51222222
3824,36.76305556,-90.43477778
3825,36.78866667,-89.54736111
3826,36.90666667,-89.31975
3827,36.45491667,-89.64066667
3828,36.12611111,-90.17469444
3830,36.66441667,-90.52341667
3831,36.55702778,-89.81694444
19885,38.62969444,-94.58944444
26534,38.93883333,-90.74802778
26535,39.15502778,-90.788
41508,37.84902778,-94.37688889
26536,38.60494444,-92.17869444
26537,39.02033333,-91.89847222
39925,39.16805556,-92.32927778
3522,37.42822222,-93.84077778
3521,37.49052778,-94.226
39934,38.86663889,-92.39941667
39932,38.97919444,-92.522
39931,39.11408333,-92.21416667
19884,39.24311111,-94.30391667
19883,39.24569444,-94.72952778
26538,38.95336111,-92.00594444
26539,39.12133333,-90.97011111
41848,36.59277778,-92.4725
26545,38.71586111,-91.13238889
26544,38.798,-91.03772222
41507,37.74286111,-94.21580556
41506,38.04658333,-94.36605556
26542,38.64994444,-92.20647222
26541,38.97502778,-91.50738889
26540,38.64291667,-92.11633333
39929,39.22191667,-92.15566667
19880,38.62552778,-94.51933333
3447,37.73286111,-92.85247222
2976,39.76872222,-94.50983333
2974,39.97941667,-93.80158333
19879,39.45888889,-94.97047222
31046,37.95016667,-90.76922222
19705,38.775,-90.3175
34456,38.09530556,-92.19205556
34457,38.65986111,-92.78411111
31047,37.78161111,-90.20055556
31048,37.94313889,-90.93252778
31049,38.31619444,-91.09897222
3523,36.63833333,-94.30611111
15916,39.82627778,-94.85191667
19877,39.29391667,-94.77475
19876,38.78388889,-94.25083333
2973,39.59638889,-93.83444444
2972,39.55638889,-94.35861111
2971,39.9075,-94.43527778
3448,38.05330556,-92.69588889
19875,38.55133333,-94.17419444
19873,38.95827778,-94.11208333
3449,37.95325,-92.97741667
19872,38.43333333,-94.34894444
5338,37.12263889,-93.19625
34465,38.33080556,-91.53105556
5334,37.08533333,-93.50658333
19871,39.41638889,-94.86577778
34458,38.201,-92.80108333
34459,38.29363889,-91.71186111
34460,38.61444444,-92.39025
3446,37.68930556,-92.62597222
3445,37.55769444,-93.09433333
34461,38.67377778,-91.76275
19689,38.30472222,-91.03694444
3780,38.10611111,-91.37972222
3781,37.64813889,-91.87386111
3782,37.72302778,-91.86163889
3783,38.06758333,-91.66869444
3444,37.93180556,-93.40197222
3443,37.45577778,-93.32263889
31054,37.87505556,-90.03033333
34466,38.09488889,-92.49880556
19709,38.77527778,-90.77055556
19688,38.43783333,-90.509
34467,38.43877778,-93.01808333
19686,38.75527778,-90.58083333
19682,38.77527778,-90.77055556
19868,39.36508333,-94.3795
15913,39.63952778,-94.795
3784,37.74227778,-92.11891667
3785,37.92141667,-91.44355556
15914,40.06802778,-94.86811111
34468,38.37730556,-91.4005
34469,38.19922222,-92.85244444
19699,38.54891667,-90.754
19703,38.80680556,-90.47972222
15917,39.63405556,-94.60891667
3786,38.14458333,-91.93925
3787,37.82805556,-92.11388889
19702,38.43836111,-91.26919444
31053,37.70852778,-91.13602778
3788,37.65333333,-91.49972222
19707,38.05788889,-90.49397222
19706,38.20811111,-91.03655556
15918,39.74877778,-94.64966667
19713,38.75527778,-90.58083333
31052,38.07772222,-90.72752778
15919,39.92997222,-94.67177778
19867,39.36436111,-94.22866667
19866,38.61902778,-94.29913889
22277,39.78141667,-93.30294444
19864,39.51730556,-94.79111111
22278,39.79077778,-93.09538889
22279,39.71919444,-92.92447222
33307,38.74722222,-94.48022222
33306,39.42616667,-94.60269444
6828,40.15444444,-92.19944444
19715,38.43783333,-90.509
19716,38.30472222,-91.03694444
2977,39.55916667,-94.48472222
19693,38.20194444,-90.40194444
33294,39.23180556,-94.73441667
33293,39.41694444,-94.79305556
33292,38.68555556,-94.37133333
33291,39.34305556,-94.05388889
33288,39.06722222,-94.283
3789,38.10611111,-91.37972222
33287,39.25805556,-94.453
11220,36.86891667,-94.42205556
3517,36.98197222,-93.6515
3518,37.08761111,-93.84222222
3519,36.69225,-93.82136111
39930,39.13497222,-92.46186111
11218,36.89422222,-94.31841667
11217,36.91925,-94.10266667
6827,40.21652778,-92.64011111
6825,40.47725,-92.14347222
6824,40.44277778,-91.80555556
11216,36.87730556,-94.5965
11215,37.20208333,-94.46705556
11214,37.32905556,-94.28502778
11213,37.07775,-94.13419444
11212,37.19086111,-94.56680556
11211,36.88838889,-94.51638889
19692,38.39422222,-91.10680556
3701,38.99127778,-90.84125
15915,39.89408333,-94.86436111
3703,38.92658333,-91.79655556
3702,38.798,-91.03772222
3700,38.70416667,-92.08944444
6822,40.47972222,-92.40944444
3520,36.91555556,-93.83833333
19719,38.39422222,-91.10680556
19720,38.20194444,-90.40194444
19721,38.54472222,-91.01333333
19722,38.35055556,-90.66472222
3699,38.90833333,-91.99
15920,39.55361111,-95.03916667
35122,39.76705556,-93.54011111
19726,38.54891667,-90.754
19729,38.43836111,-91.26919444
19730,38.80680556,-90.47972222
19732,38.775,-90.3175
19733,38.20811111,-91.03655556
35123,39.96361111,-93.81911111
19734,38.05788889,-90.49397222
35124,40.04019444,-94.53438889
35125,39.61019444,-94.2525
35126,39.76872222,-94.50983333
19695,38.35055556,-90.66472222
19694,38.54472222,-91.01333333
35127,39.67144444,-93.44391667
35128,39.81366667,-93.58780556
35129,39.75430556,-94.00463889
35130,39.41602778,-93.52105556
35131,40.10733333,-94.04938889
35132,39.14580556,-93.18725
6820,40.19833333,-92.54055556
35133,39.36458333,-93.45911111
33157,40.01052778,-94.7855
33154,39.55555556,-94.81583333
33153,39.73472222,-94.79102778
3779,37.65333333,-91.49972222
35134,39.52602778,-94.56005556
35135,39.57444444,-94.26255556
3697,38.92388889,-91.52605556
3691,38.90833333,-91.99
3689,38.92388889,-91.52605556
7227,40.47283333,-94.41561111
7226,40.40752778,-95.53130556
7225,40.57038889,-95.6345
31051,37.77905556,-90.61494444
12283,37.33297222,-93.58533333
12282,37.36752778,-93.16088889
12281,37.33088889,-93.324
46618,39.6735,-91.34838889
46619,39.26472222,-91.0325
46620,39.80641667,-91.52902778
46621,39.29166667,-91.48972222
46623,39.32880556,-91.1795
46624,39.65833333,-91.7425
3778,37.82805556,-92.11388889
3777,38.14458333,-91.93925
3775,38.23744444,-93.46261111
37068,40.35694444,-93.56411111
46625,39.47,-92.01422222
3809,36.12611111,-90.17469444
41505,38.22305556,-94.30558333
3776,37.92141667,-91.44355556
7224,40.26152778,-94.31013889
3402,37.36638889,-91.92
3695,38.92658333,-91.79655556
3774,38.19602778,-92.70905556
3773,38.01969444,-92.75538889
37059,40.35694444,-93.56411111
34462,38.669,-91.44333333
11466,37.776,-90.46069444
31050,37.66102778,-90.34675
34463,38.76738889,-92.49375
11467,37.85361111,-90.53722222
11471,37.99361111,-90.05833333
11473,37.776,-90.46069444
11474,37.85361111,-90.53722222
3405,37.09516667,-92.04747222
3406,37.12394444,-92.28344444
3772,38.09547222,-92.81680556
3771,37.55911111,-93.14808333
3770,37.93025,-92.70655556
3769,38.37547222,-93.31241667
3768,38.29238889,-93.48519444
3767,37.95325,-92.97741667
3766,38.03030556,-93.22875
3765,38.16111111,-92.61586111
3764,37.50597222,-93.36402778
3763,37.458,-93.144
46626,39.72988889,-91.40627778
46627,39.44805556,-91.06083333
46628,39.17052778,-91.64852778
46629,39.36722222,-90.91405556
46630,39.46508333,-92.22597222
46631,39.22191667,-92.15566667
13425,37.2005,-89.75775
13424,36.95880556,-90.27552778
13421,37.53,-90.2875
3762,37.42991667,-93.34894444
3761,37.69230556,-93.50069444
3760,37.78158333,-93.57530556
3759,38.05330556,-92.69588889
3758,38.45825,-93.27322222
3757,37.65652778,-93.12752778
4552,38.17997222,-93.74188889
4551,38.38402778,-93.79966667
4550,38.22305556,-94.30558333
4549,37.75483333,-93.83533333
4548,38.04197222,-93.68463889
37355,39.97741667,-95.01363889
3756,37.65163889,-93.42566667
3735,38.66822222,-93.25711111
3734,38.99402778,-94.07886111
3733,38.70263889,-93.19522222
3732,38.79386111,-92.81397222
3731,39.19297222,-93.62422222
3730,38.93733333,-92.59472222
3729,39.01783333,-93.95791667
3728,38.86711111,-94.08311111
3727,39.20505556,-93.51083333
3726,39.19622222,-93.38911111
37367,39.97741667,-95.01363889
3725,39.15058333,-92.68036111
3724,39.13497222,-92.46186111
3723,38.95305556,-92.75694444
3722,38.72347222,-93.63308333
3721,38.72616667,-94.01202778
3720,39.14580556,-93.18725
46632,39.1125,-91.89183333
46633,39.16108333,-91.84794444
3407,37.11758333,-93.01372222
3408,37.24388889,-91.992
3409,37.48497222,-91.86561111
3694,38.798,-91.03772222
3693,38.99127778,-90.84125
3692,38.70416667,-92.08944444
33027,39.30491667,-94.1075
3439,38.31916667,-93.27083333
33026,39.4625,-94.05083333
39926,38.79844444,-92.28955556
7223,40.04019444,-94.53438889
7222,40.06963889,-95.19477778
18955,38.84897222,-90.80044444
3790,37.64813889,-91.87386111
37475,37.069,-89.89202778
37476,36.57463889,-90.30161111
37477,36.81313889,-89.24708333
37478,36.03108333,-89.88241667
37479,36.20205556,-89.66927778
37480,36.42819444,-89.68477778
37481,36.60366667,-89.54075
37482,37.18811111,-89.66938889
37483,37.16486111,-89.54152778
37484,37.09441667,-89.53913889
37485,36.94405556,-90.16888889
37486,36.33013889,-90.02408333
37487,36.85213889,-90.56761111
37488,36.66441667,-90.52341667
37489,36.92208333,-90.45975
37490,36.93644444,-89.29422222
37491,36.57077778,-90.51961111
37492,36.11555556,-90.17772222
37493,36.24038889,-90.04886111
37494,36.10372222,-89.77063889
3791,37.72302778,-91.86163889
1351,40.25197222,-93.58127778
1352,40.08552778,-93.62652778
1353,40.38002778,-93.94466667
3440,37.62555556,-93.4625
1354,40.40169444,-93.55558333
1355,40.24961111,-94.01730556
18951,38.15191667,-90.35297222
18950,38.81472222,-90.95522222
18949,38.22108333,-91.14877778
1357,40.45488889,-93.97402778
18947,38.87819444,-90.44836111
18946,38.05788889,-90.49397222
26455,38.13408333,-91.95925
18945,38.13588889,-90.46961111
18944,38.40822222,-91.31608333
18943,38.57830556,-91.09697222
26456,37.70533333,-91.83736111
26457,38.16405556,-91.16797222
18941,38.87336111,-90.90938889
18940,38.59922222,-91.22227778
18939,38.45452778,-91.26558333
2970,39.43388889,-93.4775
2969,39.96777778,-94.10077778
2968,39.68277778,-94.18797222
18938,38.86622222,-90.73161111
18937,38.81988889,-90.86805556
18936,38.10958333,-90.62894444
26458,37.78080556,-92.31361111
3441,37.83291667,-93.18972222
3442,37.78738889,-93.55736111
3792,38.06758333,-91.66869444
3793,37.74227778,-92.11891667
3794,36.83055556,-89.97222222
12280,36.83366667,-93.209
12279,36.91916667,-93.242
3804,37.20708333,-89.51222222
3805,36.76305556,-90.43477778
9059,38.22725,-94.03827778
3806,36.78866667,-89.54736111
3525,36.55211111,-94.59844444
3807,36.90666667,-89.31975
31043,37.98333333,-90.23552778
32217,37.25736111,-89.65736111
32216,36.93544444,-90.27380556
32215,36.97236111,-90.53033333
32214,37.54619444,-90.21030556
32213,37.82680556,-89.83438889
32212,37.361,-89.5125
32211,37.19286111,-89.96844444
26459,37.45194444,-90.88755556
32210,37.13080556,-90.69022222
35218,38.70222222,-93.28
35219,38.94780556,-92.81047222
35220,38.75722222,-93.62994444
35221,39.00416667,-93.89661111
35222,38.64555556,-94.01327778
35223,38.79558333,-92.93241667
26460,37.94813889,-92.26238889
3808,36.45491667,-89.64066667
26461,38.07797222,-91.40805556
26462,38.19672222,-91.18644444
26463,37.447,-91.69541667
26464,37.16619444,-91.35577778
26465,37.74227778,-92.11891667
26466,38.10458333,-91.74141667
26467,37.99888889,-92.12194444
26468,38.02983333,-91.54577778
26469,37.86663889,-92.37908333
26470,37.70852778,-91.13602778
26471,37.54927778,-91.69669444
34464,38.21880556,-92.84877778
35224,39.17752778,-92.69880556
35225,39.32,-93.22811111
35226,39.18672222,-93.87786111
35227,39.21680556,-93.47513889
35228,39.14830556,-93.19666667
35229,39.23083333,-93.0035
35230,38.83472222,-93.98641667
35231,38.94183333,-92.57572222
35232,38.68469444,-93.07358333
35233,39.10291667,-93.47436111
35234,38.59061111,-93.74077778
35235,38.70222222,-93.28
3516,37.18444444,-93.64027778
35236,38.94780556,-92.81047222
35237,38.75722222,-93.62994444
35238,39.00416667,-93.89661111
35239,38.64555556,-94.01327778
35240,38.79558333,-92.93241667
41856,36.92216667,-92.69730556
41854,37.08536111,-92.51686111
39927,38.95391667,-92.20983333
7221,40.42633333,-95.08130556
7220,40.3275,-94.48219444
7219,39.97741667,-95.01363889
7218,40.43547222,-95.29877778
7217,40.36669444,-94.88511111
35241,39.17752778,-92.69880556
35242,39.32,-93.22811111
35243,39.18672222,-93.87786111
35244,39.21680556,-93.47513889
35245,39.14830556,-93.19666667
35246,39.23083333,-93.0035
35247,38.83472222,-93.98641667
35248,38.94183333,-92.57572222
35249,38.68469444,-93.07358333
35250,39.10291667,-93.47436111
35251,38.59061111,-93.74077778
